----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
21-03 20:34:56|  2   1  98   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:57|  3   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:58|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:34:59|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:35:00|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:35:01|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:35:02|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:35:03|  3   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:35:04|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:35:05|  3   0  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:35:06|  3   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:35:07|  2   1  97   0   0|5429M  264M   68k 2112M|   0    25k
21-03 20:35:08|  2   0  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:09|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:10|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:11|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:12|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:13|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:14|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:15|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:16|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:17|  2   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:18|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:19|  3   0  95   0   0|5429M  265M   68k 2112M|   0  5114B
21-03 20:35:20|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:21|  3   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:22|  1   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:23|  2   0  97   0   0|5428M  265M   68k 2112M|   0    40k
21-03 20:35:24|  2   0  98   0   0|5428M  265M   68k 2112M|   0  1024B
21-03 20:35:25|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:26|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:27|  2   0  98   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:28|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:29|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:30|  2   1  98   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:31|  4   0  96   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:32|  1   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:33|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:34|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:35|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:36|  1   0  98   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:37|  1   0  97   0   0|5428M  265M   68k 2112M|   0  1022B
21-03 20:35:38|  3   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:39|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:40|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:41|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:42|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:43|  4   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:44|  2   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:45|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:46|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:47|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:48|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:49|  2   0  98   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:50|  1   0  97   0   0|5428M  265M   68k 2112M|   0  3061B
21-03 20:35:51|  2   1  98   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:52|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:53|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:54|  2   1  97   0   0|5428M  265M   68k 2112M|   0  9211B
21-03 20:35:55|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:35:56|  4   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:57|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:58|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:35:59|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:00|  2   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:01|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:02|  2   0  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:03|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:04|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:05|  2   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:06|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:07|  1   1  97   0   0|5429M  265M   68k 2112M|   0  2048B
21-03 20:36:08|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:09|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:10|  4   1  96   0   0|5429M  265M   68k 2112M|   0  4096B
21-03 20:36:11|  2   0  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:12|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:13|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:14|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:15|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:16|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:17|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:18|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:19|  2   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:20|  1   0  97   0   0|5429M  265M   68k 2112M|   0  4096B
21-03 20:36:21|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:22|  4   1  95   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:23|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:24|  2   1  97   0   0|5429M  265M   68k 2112M|   0  1024B
21-03 20:36:25|  2   1  97   0   0|5429M  265M   68k 2112M|   0    40k
21-03 20:36:26|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:27|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:28|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:29|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:30|  2   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:31|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:32|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:33|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:34|  3   0  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:35|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:36|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:37|  2   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:38|  1   0  97   0   0|5428M  265M   68k 2112M|   0    17k
21-03 20:36:39|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:36:40|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:36:41|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:42|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:43|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:44|  3   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:45|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:46|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:47|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:48|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:49|  2   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:50|  2   1  97   0   0|5429M  265M   68k 2112M|   0  4095B
21-03 20:36:51|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:52|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:53|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:54|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:55|  5   0  94   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:56|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:57|  2   0  97   0   0|5429M  265M   68k 2112M|   0  9221B
21-03 20:36:58|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:36:59|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:37:00|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:37:01|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:37:02|  3   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:03|  3   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:04|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:05|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:06|  3   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:07|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:08|  1   0  97   0   0|5429M  264M   68k 2112M|   0  5121B
21-03 20:37:09|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:10|  3   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:11|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:12|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:13|  3   1  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:14|  4   1  94   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:15|  2   1  98   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:16|  3   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:17|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:18|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:19|  3   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:20|  1   1  98   0   0|5429M  264M   68k 2112M|   0  4099B
21-03 20:37:21|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:22|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:23|  2   0  97   0   0|5429M  264M   68k 2112M|   0    36k
21-03 20:37:24|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:25|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:26|  4   1  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:27|  2   0  98   0   0|5429M  264M   68k 2112M|   0  1024B
21-03 20:37:28|  3   1  97   0   0|5429M  264M   68k 2112M|   0  4096B
21-03 20:37:29|  3   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:30|  1   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:31|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:32|  3   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:33|  1   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:34|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:35|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:36|  5   1  94   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:37|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:38|  2   0  97   0   0|5429M  264M   68k 2112M|   0    54k
21-03 20:37:39|  2   1  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:40|  1   0  98   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:41|  3   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:42|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:43|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:44|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:45|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:46|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:47|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:48|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:49|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:50|  2   0  97   0   0|5429M  264M   68k 2112M|   0  4097B
21-03 20:37:51|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:52|  3   1  95   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:37:53|  2   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:37:54|  2   1  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:37:55|  2   1  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:37:56|  2   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:37:57|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:37:58|  2   1  97   0   0|5429M  264M   68k 2112M|   0  6143B
21-03 20:37:59|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:00|  3   1  97   0   0|5429M  264M   68k 2112M|   0  9217B
21-03 20:38:01|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:02|  3   0  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:38:03|  3   1  96   0   0|5430M  263M   68k 2112M|   0     0 
21-03 20:38:04|  2   0  97   0   0|5430M  263M   68k 2112M|   0     0 
21-03 20:38:05|  2   1  97   0   0|5430M  264M   68k 2112M|   0     0 
21-03 20:38:06|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:07|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:08|  1   1  97   0   0|5429M  264M   68k 2112M|   0    48k
21-03 20:38:09|  2   1  98   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:10|  2   0  98   0   0|5429M  264M   68k 2112M|   0  4097B
21-03 20:38:11|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:12|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:13|  3   0  96   0   0|5429M  264M   68k 2112M|   0  5120B
21-03 20:38:14|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:15|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:16|  4   0  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:17|  5   1  94   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:18|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:19|  2   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:20|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:21|  1   0  97   0   0|5429M  265M   68k 2112M|   0  4096B
21-03 20:38:22|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:23|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:24|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:25|  1   0  97   0   0|5429M  265M   68k 2112M|   0    40k
21-03 20:38:26|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:27|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:28|  3   0  95   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:29|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:30|  3   1  97   0   0|5429M  265M   68k 2112M|   0   321k
21-03 20:38:31|  2   0  97   0   0|5429M  265M   68k 2112M|   0  4094B
21-03 20:38:32|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:33|  3   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:34|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:35|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:36|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:37|  1   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:38|  2   1  97   0   0|5429M  264M   68k 2112M|   0  2048B
21-03 20:38:39|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:40|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:41|  3   1  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:42|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:43|  1   0  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:44|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:45|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:46|  3   1  97   0   0|5429M  265M   68k 2112M|   0  4098B
21-03 20:38:47|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:48|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:49|  2   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:50|  1   0  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:51|  2   1  97   0   0|5429M  265M   68k 2112M|   0  4098B
21-03 20:38:52|  3   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:53|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:54|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:38:55|  3   1  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:56|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:57|  2   0  98   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:58|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:38:59|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:00|  2   1  98   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:01|  1   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:02|  3   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:03|  1   0  97   0   0|5429M  264M   68k 2112M|   0  9205B
21-03 20:39:04|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:05|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:06|  3   1  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:07|  3   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:08|  1   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:09|  3   1  97   0   0|5429M  265M   68k 2112M|   0    22k
21-03 20:39:10|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:11|  2   1  98   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:12|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:13|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:14|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:15|  3   0  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:16|  3   1  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:17|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:18|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:19|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:20|  4   1  96   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:21|  1   0  97   0   0|5429M  265M   68k 2112M|   0  4094B
21-03 20:39:22|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:23|  2   1  97   0   0|5429M  265M   68k 2112M|   0    56k
21-03 20:39:24|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:25|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:26|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:27|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:28|  4   0  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:29|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:30|  2   1  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:31|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:32|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:33|  2   1  97   0   0|5429M  265M   68k 2112M|   0  1023B
21-03 20:39:34|  2   0  97   0   0|5429M  265M   68k 2112M|   0  4095B
21-03 20:39:35|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:36|  2   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:37|  3   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:38|  1   1  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:39|  3   0  97   0   0|5429M  265M   68k 2112M|   0    19k
21-03 20:39:40|  1   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:41|  4   1  96   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:42|  2   0  97   0   0|5429M  264M   68k 2112M|   0     0 
21-03 20:39:43|  2   0  97   0   0|5429M  265M   68k 2112M|   0     0 
21-03 20:39:44|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:39:45|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:39:46|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:39:47|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:39:48|  2   1  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:39:49|  2   0  97   0   0|5428M  265M   68k 2112M|   0     0 
21-03 20:39:50|  1   0  97   0   0|5428M  265M   68k 2112M|   0     0 
