----system---- ----total-usage---- ------memory-usage----- -dsk/total-
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ
09-06 19:46:52| 27   1  31  39   0|2876M  127M 3792k 4802M|  22M  100k
09-06 19:46:53| 30   1  33  37   0|2875M  121M 3776k 4809M|  22M    0 
09-06 19:46:54| 32   1  30  37   0|2876M  128M 3744k 4801M|  22M  132k
09-06 19:46:55| 34   1  12  53   0|2875M  122M 3728k 4808M|  23M   45k
09-06 19:46:56| 31   1  22  45   0|2873M  131M 3696k 4800M|  21M  140k
09-06 19:46:57| 33   1  20  45   0|2874M  126M 3680k 4805M|  20M   35k
09-06 19:46:58| 29   1   8  63   0|2873M  135M 3648k 4797M|  22M   84k
09-06 19:46:59| 27   1  24  48   0|2871M  130M 3632k 4804M|  21M   72k
09-06 19:47:00| 28   1  25  47   0|2872M  126M 3616k 4808M|  22M   72k
09-06 19:47:01| 29   1  24  45   0|2872M  134M 3584k 4799M|  21M  113k
09-06 19:47:02| 27   1  13  58   0|2867M  132M 3568k 4806M|  22M   52k
09-06 19:47:03| 30   1  16  53   0|2866M  127M 3552k 4812M|  22M  144k
09-06 19:47:04| 32   1  24  44   0|2865M  123M 3536k 4816M|  22M   60k
09-06 19:47:05| 31   1  24  45   0|2865M  135M 3504k 4805M|  22M  156k
09-06 19:47:06| 30   1  21  47   0|2864M  129M 3488k 4812M|  22M   60k
09-06 19:47:07| 32   1   9  59   0|2864M  122M 3472k 4819M|  22M   52k
09-06 19:47:08| 29   1  17  54   0|2862M  135M 3440k 4808M|  22M  160k
09-06 19:47:09| 30   1  17  52   0|2861M  129M 3424k 4815M|  22M   56k
09-06 19:47:10| 28   1  19  52   0|2861M  139M 3384k 4805M|  22M  144k
09-06 19:47:11| 29   0  20  51   0|2861M  132M 3368k 4812M|  22M 4096B
09-06 19:47:12| 32   1  12  55   0|2859M  126M 3352k 4819M|  22M   44k
09-06 19:47:13| 33   1  12  55   0|2858M  122M 3352k 4824M|  22M  100k
09-06 19:47:14| 30   1  10  59   0|2856M  148M 3352k 4801M|  22M   80k
09-06 19:47:15| 28   0  28  43   0|2856M  127M 3352k 4822M|  22M    0 
09-06 19:47:16| 28   1  18  54   0|2856M  135M 3352k 4814M|  22M  124k
09-06 19:47:17| 28   0  13  57   0|2857M  128M 3352k 4821M|  22M   32k
09-06 19:47:18| 29   1  19  51   0|2856M  122M 3352k 4827M|  22M   72k
09-06 19:47:19| 31   1  19  48   0|2854M  131M 3352k 4819M|  22M  136k
09-06 19:47:20| 30   0  21  47   0|2854M  125M 3352k 4826M|  22M 4093B
09-06 19:47:21| 29   1  23  47   0|2854M  134M 3352k 4817M|  22M  100k
09-06 19:47:22| 28   0  15  55   0|2852M  130M 3352k 4823M|  21M   48k
09-06 19:47:23| 26   1  15  57   0|2850M  128M 3352k 4827M|  21M   64k
09-06 19:47:24| 27   1  19  53   0|2849M  123M 3352k 4832M|  21M   56k
09-06 19:47:25| 28   0  28  42   0|2847M  134M 3352k 4823M|  21M  100k
09-06 19:47:26| 27   1  28  45   0|2846M  130M 3352k 4829M|  21M   65k
09-06 19:47:27| 31   1  19  48   0|2845M  143M 3352k 4816M|  19M  160k
09-06 19:47:28| 29   1  23  47   0|2843M  124M 3352k 4838M|  21M    0 
09-06 19:47:29| 29   1  18  52   0|2841M  134M 3352k 4829M|  22M   88k
09-06 19:47:30| 26   1  22  50   0|2841M  129M 3352k 4835M|  21M   20k
09-06 19:47:31| 28   0  18  53   0|2840M  123M 3352k 4841M|  21M  105k
09-06 19:47:32| 29   1  17  53   0|2840M  133M 3352k 4832M|  21M   96k
09-06 19:47:33| 28   1  11  59   0|2838M  128M 3352k 4838M|  22M   24k
09-06 19:47:34| 28   1  20  52   0|2837M  123M 3352k 4845M|  22M   84k
09-06 19:47:35| 30   0  14  54   0|2836M  132M 3352k 4836M|  22M  108k
09-06 19:47:36| 27   1  21  52   0|2835M  128M 3352k 4841M|  21M   56k
09-06 19:47:37| 29   0  12  58   0|2834M  138M 3352k 4832M|  22M  152k
09-06 19:47:38| 29   1  13  58   0|2834M  131M 3352k 4838M|  22M 4096B
09-06 19:47:39| 29   1  19  52   0|2834M  125M 3352k 4845M|  22M   48k
09-06 19:47:40| 29   0  17  54   0|2832M  135M 3352k 4837M|  22M  116k
09-06 19:47:41| 28   1  33  37   0|2833M  131M 3352k 4840M|  21M   76k
09-06 19:47:42| 30   1  22  48   0|2831M  126M 3352k 4847M|  22M   44k
09-06 19:47:43| 34   1  18  47   0|2832M  135M 3352k 4837M|  22M  164k
09-06 19:47:44| 28   1  26  45   0|2833M  127M 3352k 4844M|  22M   12k
09-06 19:47:45| 28   1  27  43   0|2833M  135M 3352k 4836M|  22M  112k
09-06 19:47:46| 30   1  18  51   0|2830M  132M 3352k 4842M|  22M   56k
09-06 19:47:47| 28   1  11  60   0|2830M  125M 3352k 4849M|  22M   56k
09-06 19:47:48| 30   1  10  58   0|2829M  134M 3352k 4841M|  22M  116k
09-06 19:47:49| 29   1  14  56   0|2828M  128M 3352k 4848M|  22M  156k
09-06 19:47:50| 29   1  23  46   0|2827M  122M 3352k 4854M|  22M   56k
09-06 19:47:51| 30   1  22  47   0|2826M  132M 3352k 4845M|  22M  108k
09-06 19:47:52| 28   1  15  57   0|2826M  125M 3352k 4852M|  22M  112k
09-06 19:47:53| 28   1  30  41   0|2826M  135M 3352k 4843M|  22M   64k
09-06 19:47:54| 29   1  27  44   0|2825M  130M 3352k 4849M|  22M  112k
09-06 19:47:55| 30   1  20  49   0|2824M  124M 3352k 4856M|  22M   12k
09-06 19:47:56| 31   1  21  47   0|2824M  133M 3336k 4847M|  22M  142k
09-06 19:47:57| 25   0  18  56   0|2824M  130M 3324k 4850M|  18M 6132B
09-06 19:47:58| 25   2  22  52   0|2822M  132M 3312k 4849M|  15M   73k
09-06 19:47:59| 30   1  19  51   0|2820M  128M 3300k 4856M|  22M   32k
09-06 19:48:00| 29   1   9  63   0|2821M  126M 3288k 4856M|  22M   48k
09-06 19:48:01| 27   1  22  50   0|2821M  126M 3276k 4856M|  22M   49k
09-06 19:48:02| 29   1  16  54   0|2819M  124M 3268k 4861M|  22M   84k
09-06 19:48:03| 29   1   6  65   0|2818M  124M 3256k 4862M|  22M   20k
09-06 19:48:04| 31   1  13  55   0|2819M  125M 3244k 4859M|  22M  148k
09-06 19:48:05| 28   1  15  56   0|2818M  126M 3232k 4859M|  22M   56k
09-06 19:48:06| 30   1  23  47   0|2818M  125M 3220k 4860M|  22M   52k
09-06 19:48:07| 30   1  11  57   0|2819M  126M 3208k 4858M|  22M   56k
09-06 19:48:08| 27   0  26  45   0|2818M  127M 3196k 4858M|  22M   72k
09-06 19:48:09| 29   0  13  57   0|2816M  121M 3188k 4866M|  22M   16k
09-06 19:48:10| 29   1  28  42   0|2815M  145M 3148k 4843M|  23M  224k
09-06 19:48:11| 28   0  30  41   0|2814M  125M 3148k 4865M|  22M    0 
09-06 19:48:12| 28   1  21  50   0|2812M  135M 3124k 4856M|  22M   44k
09-06 19:48:13| 29   0  21  49   0|2810M  130M 3112k 4863M|  22M   52k
09-06 19:48:14| 28   1  19  52   0|2808M  126M 3100k 4870M|  22M   40k
09-06 19:48:15| 29   1  11  59   0|2807M  135M 3076k 4861M|  22M   92k
09-06 19:48:16| 28   0  16  55   0|2805M  123M 3072k 4875M|  22M   12k
09-06 19:48:17| 30   1  11  59   0|2805M  123M 3060k 4876M|  22M   64k
09-06 19:48:18| 28   1  20  51   0|2804M  127M 3048k 4873M|  22M   52k
09-06 19:48:19| 29   1  23  47   0|2804M  126M 3036k 4873M|  22M   68k
09-06 19:48:20| 28   1  19  52   0|2803M  126M 3024k 4874M|  22M   48k
09-06 19:48:21| 30   1  17  53   0|2801M  121M 3016k 4881M|  22M   36k
09-06 19:48:22| 32   0  14  54   0|2802M  126M 3000k 4875M|  22M   48k
09-06 19:48:23| 28   1   7  64   0|2801M  126M 2988k 4876M|  22M   68k
09-06 19:48:24| 28   1  12  60   0|2800M  127M 2976k 4876M|  22M   40k
09-06 19:48:25| 31   1  26  43   0|2800M  127M 2964k 4877M|  22M   72k
09-06 19:48:26| 28   0  20  51   0|2799M  127M 2952k 4877M|  22M   98k
09-06 19:48:27| 28   1  18  53   0|2799M  126M 2940k 4878M|  22M   84k
09-06 19:48:28| 30   1  12  56   0|2799M  127M 2928k 4877M|  20M   68k
09-06 19:48:29| 33   1  19  47   0|2798M  127M 2916k 4878M|  22M   12k
09-06 19:48:30| 30   1  18  52   0|2798M  122M 2904k 4884M|  22M   88k
09-06 19:48:31| 29   1  31  39   0|2798M  121M 2892k 4884M|  22M 8192B
09-06 19:48:32| 27   1  27  45   0|2797M  122M 2880k 4884M|  22M   52k
09-06 19:48:33| 28   1  11  59   0|2795M  124M 2868k 4884M|  21M   77k
09-06 19:48:34| 30   1  17  52   0|2792M  126M 2856k 4885M|  22M   28k
09-06 19:48:35| 29   1  33  36   0|2792M  127M 2844k 4885M|  22M   44k
09-06 19:48:36| 31   1  20  48   0|2791M  123M 2836k 4889M|  22M   44k
09-06 19:48:37| 30   1  20  50   0|2789M  124M 2824k 4890M|  22M   40k
09-06 19:48:38| 33   1  19  46   0|2788M  123M 2812k 4891M|  23M   40k
09-06 19:48:39| 29   1  12  57   0|2785M  128M 2796k 4891M|  22M   72k
09-06 19:48:40| 28   1  23  48   0|2786M  126M 2784k 4891M|  22M   36k
09-06 19:48:41| 29   0  23  46   0|2786M  127M 2772k 4891M|  22M   56k
09-06 19:48:42| 29   1  23  48   0|2784M  128M 2760k 4891M|  22M   36k
09-06 19:48:43| 34   1  16  49   0|2783M  122M 2752k 4898M|  22M   32k
09-06 19:48:44| 31   1  24  45   0|2783M  127M 2736k 4893M|  23M   64k
09-06 19:48:45| 29   1  13  57   0|2783M  127M 2724k 4894M|  22M   64k
09-06 19:48:46| 28   1  13  58   0|2782M  135M 2704k 4886M|  21M   72k
09-06 19:48:47| 30   1  24  44   0|2779M  124M 2700k 4900M|  22M   32k
09-06 19:48:48| 28   1  15  56   0|2780M  122M 2688k 4901M|  22M   16k
09-06 19:48:49| 30   0  18  50   0|2777M  126M 2672k 4900M|  22M   84k
09-06 19:48:50| 30   1  16  54   0|2778M  125M 2660k 4900M|  22M   20k
09-06 19:48:51| 29   1  27  43   0|2778M  125M 2648k 4900M|  22M   44k
09-06 19:48:52| 34   1  13  52   0|2778M  123M 2636k 4902M|  23M   56k
09-06 19:48:53| 30   1  21  47   0|2778M  124M 2624k 4901M|  21M   52k
09-06 19:48:54| 39   1  18  43   0|2776M  129M 2612k 4898M|  22M   36k
09-06 19:48:55| 31   1  12  55   0|2775M  123M 2604k 4905M|  22M   32k
09-06 19:48:56| 32   1  11  56   0|2774M  123M 2592k 4906M|  23M   81k
09-06 19:48:57| 32   1  11  56   0|2773M  126M 2580k 4904M|  22M   36k
09-06 19:48:58| 31   1  22  46   0|2770M  125M 2572k 4908M|  19M   41k
09-06 19:48:59| 27   1  29  43   0|2771M  125M 2560k 4907M|  21M   60k
09-06 19:49:00| 30   1  20  48   0|2769M  127M 2548k 4907M|  21M   32k
09-06 19:49:01| 33   1  18  49   0|2767M  130M 2532k 4906M|  22M   84k
09-06 19:49:02| 30   1  21  47   0|2767M  123M 2524k 4913M|  22M   96k
09-06 19:49:03| 31   1  13  56   0|2765M  133M 2504k 4905M|  22M   77k
09-06 19:49:04| 28   1  15  55   0|2764M  126M 2496k 4913M|  22M   32k
09-06 19:49:05| 30   1  16  52   0|2763M  127M 2484k 4913M|  22M   64k
09-06 19:49:06| 31   1  24  46   0|2762M  127M 2472k 4914M|  22M   32k
09-06 19:49:07| 30   0  17  52   0|2760M  121M 2464k 4921M|  22M   32k
09-06 19:49:08| 31   1  18  50   0|2761M  127M 2448k 4914M|  22M   64k
09-06 19:49:09| 29   1  34  38   0|2759M  123M 2436k 4921M|  22M   68k
09-06 19:49:10| 29   1  29  40   0|2761M  128M 2420k 4913M|  22M   36k
09-06 19:49:11| 31   1  21  48   0|2758M  124M 2412k 4921M|  22M   52k
09-06 19:49:12| 28   1  34  36   0|2759M  123M 2400k 4921M|  22M   36k
09-06 19:49:13| 30   1  16  53   0|2758M  127M 2388k 4918M|  22M   76k
09-06 19:49:14| 29   1  27  43   0|2759M  125M 2376k 4918M|  22M   72k
09-06 19:49:15| 29   0  20  50   0|2757M  128M 2360k 4917M|  22M   80k
09-06 19:49:16| 31   1  27  42   0|2755M  126M 2352k 4921M|  22M   16k
09-06 19:49:17| 32   1  25  42   0|2756M  136M 2352k 4911M|  23M   84k
09-06 19:49:18| 32   1   8  60   0|2755M  122M 2352k 4926M|  22M   12k
09-06 19:49:19| 28   1  16  54   0|2753M  124M 2352k 4925M|  22M   84k
09-06 19:49:20| 28   1  18  52   0|2754M  124M 2352k 4925M|  22M   40k
09-06 19:49:21| 31   1  27  42   0|2751M  128M 2352k 4924M|  22M   60k
09-06 19:49:22| 28   1  23  47   0|2752M  127M 2352k 4923M|  22M   72k
09-06 19:49:23| 30   1  18  51   0|2754M  126M 2352k 4922M|  22M   48k
09-06 19:49:24| 32   1  10  57   0|2752M  135M 2352k 4914M|  22M  100k
09-06 19:49:25| 29   1  20  49   0|2750M  123M 2352k 4929M|  22M    0 
09-06 19:49:26| 33   1  15  51   0|2751M  124M 2352k 4928M|  14M   41k
09-06 19:49:27| 29   1  24  46   0|2750M  125M 2352k 4928M|  22M   60k
09-06 19:49:28| 29   1  18  53   0|2751M  135M 2352k 4917M|  19M  144k
09-06 19:49:29| 30   1  21  46   0|2747M  133M 2352k 4923M|  22M   55k
09-06 19:49:30| 29   1  27  43   0|2748M  143M 2352k 4911M|  21M  132k
09-06 19:49:31| 29   1  17  53   0|2748M  122M 2352k 4933M|  22M    0 
09-06 19:49:32| 30   1  24  45   0|2747M  135M 2352k 4920M|  22M   72k
09-06 19:49:33| 28   1  23  48   0|2746M  131M 2352k 4926M|  22M   40k
09-06 19:49:34| 30   1  16  53   0|2746M  125M 2352k 4932M|  22M   84k
09-06 19:49:35| 30   1  26  44   0|2743M  122M 2352k 4938M|  22M   17k
09-06 19:49:36| 29   1  13  58   0|2743M  131M 2352k 4927M|  22M   92k
09-06 19:49:37| 28   1  23  47   0|2743M  125M 2352k 4933M|  22M   32k
09-06 19:49:38| 29   1  22  49   0|2744M  135M 2352k 4923M|  22M   92k
09-06 19:49:39| 30   0  12  56   0|2743M  131M 2352k 4929M|  21M   60k
09-06 19:49:40| 32   1   9  59   0|2743M  141M 2352k 4918M|  22M  104k
09-06 19:49:41| 30   1  21  47   0|2743M  136M 2352k 4923M|  21M   20k
09-06 19:49:42| 29   1  22  49   0|2742M  133M 2352k 4927M|  21M   40k
09-06 19:49:43| 29   1  22  48   0|2741M  127M 2352k 4933M|  22M   52k
09-06 19:49:44| 29   0  19  50   0|2740M  123M 2352k 4939M|  21M   44k
09-06 19:49:45| 29   1  39  33   0|2741M  134M 2352k 4928M|  21M   92k
09-06 19:49:46| 29   1  26  43   0|2740M  128M 2352k 4934M|  22M   48k
09-06 19:49:47| 29   1  25  44   0|2740M  123M 2340k 4938M|  21M   40k
09-06 19:49:48| 32   1  16  51   0|2739M  135M 2316k 4929M|  21M   92k
09-06 19:49:49| 31   1  10  58   0|2737M  132M 2304k 4932M|  19M   96k
09-06 19:49:50| 31   1   9  59   0|2738M  129M 2292k 4936M|  19M    0 
09-06 19:49:51| 33   2   5  60   0|2748M  137M 2256k 4918M|  30M  156k
09-06 19:49:52| 37   1  14  47   0|2756M  122M 2240k 4923M|  29M   80k
09-06 19:49:53| 31   1  16  52   0|2737M  138M 2228k 4927M|  20M   48k
09-06 19:49:54| 30   1  19  50   0|2737M  133M 2216k 4932M|  21M   44k
09-06 19:49:55| 27   1  14  57   0|2735M  129M 2204k 4937M|  21M   76k
09-06 19:49:56| 29   1  14  57   0|2734M  125M 2192k 4942M|  21M   44k
09-06 19:49:57| 30   1  24  45   0|2734M  135M 2168k 4932M|  21M  215k
09-06 19:49:58| 26   1  25  49   0|2734M  134M 2156k 4934M|  18M   65k
09-06 19:49:59| 41   0  20  39   0|2731M  129M 2144k 4941M|  24M  120k
09-06 19:50:00| 31   1  17  51   0|2731M  123M 2132k 4946M|  21M  350k
09-06 19:50:01| 31   1  33  36   0|2732M  133M 2108k 4936M|  21M  108k
09-06 19:50:02| 29   1   7  63   0|2731M  128M 2096k 4942M|  22M   32k
09-06 19:50:03| 27   0  27  45   0|2732M  123M 2084k 4947M|  21M   68k
09-06 19:50:04| 31   1  26  43   0|2732M  133M 2060k 4936M|  21M  208k
09-06 19:50:05| 29   1  13  56   0|2732M  127M 2048k 4942M|  22M  112k
09-06 19:50:06| 32   1  10  57   0|2732M  122M 2036k 4948M|  21M  217k
09-06 19:50:07| 31   1  18  51   0|2730M  134M 2012k 4938M|  22M  140k
09-06 19:50:08| 29   1  26  44   0|2728M  130M 2000k 4944M|  22M    0 
09-06 19:50:09| 29   1  18  52   0|2726M  126M 1988k 4950M|  22M  144k
09-06 19:50:10| 32   1  21  46   0|2724M  122M 1976k 4956M|  22M   28k
09-06 19:50:11| 30   1  27  42   0|2724M  134M 1952k 4944M|  22M  112k
09-06 19:50:12| 30   1  15  54   0|2722M  130M 1940k 4950M|  22M  108k
09-06 19:50:13| 27   1  20  51   0|2720M  126M 1928k 4955M|  21M   12k
09-06 19:50:14| 32   0  16  51   0|2719M  122M 1916k 4961M|  22M   88k
09-06 19:50:15| 30   1  18  51   0|2717M  134M 1892k 4951M|  22M   76k
09-06 19:50:16| 30   1  22  47   0|2716M  129M 1880k 4956M|  21M   72k
09-06 19:50:17| 29   1  31  39   0|2716M  124M 1868k 4961M|  22M   52k
09-06 19:50:18| 27   1  25  47   0|2716M  134M 1844k 4951M|  22M  124k
09-06 19:50:19| 29   1  21  50   0|2714M  131M 1832k 4956M|  22M   40k
09-06 19:50:20| 28   1  16  55   0|2714M  126M 1820k 4962M|  21M   60k
09-06 19:50:21| 30   1  15  55   0|2713M  122M 1808k 4967M|  22M   40k
09-06 19:50:22| 30   1  15  54   0|2712M  133M 1784k 4956M|  21M  100k
09-06 19:50:23| 30   1  15  54   0|2710M  129M 1772k 4962M|  22M   48k
09-06 19:50:24| 30   0  29  41   0|2709M  125M 1760k 4967M|  22M   52k
09-06 19:50:25| 29   1  28  42   0|2709M  153M 1720k 4940M|  22M  584k
09-06 19:50:26| 30   1  18  50   0|2708M  132M 1720k 4961M|  21M    0 
09-06 19:50:27| 30   1  23  46   0|2708M  126M 1708k 4966M|  22M  253k
09-06 19:50:28| 32   1   4  62   0|2709M  122M 1696k 4970M|  20M   52k
09-06 19:50:29| 42   1  11  46   0|2709M  132M 1672k 4961M|  23M  108k
09-06 19:50:30| 30   0  23  47   0|2709M  126M 1660k 4966M|  22M   88k
09-06 19:50:31| 29   1  25  45   0|2709M  137M 1636k 4955M|  21M   64k
09-06 19:50:32| 27   0  17  55   0|2707M  134M 1624k 4960M|  21M   36k
09-06 19:50:33| 29   1  23  48   0|2707M  128M 1612k 4965M|  22M   36k
09-06 19:50:34| 28   1  22  49   0|2706M  124M 1600k 4971M|  22M   88k
09-06 19:50:35| 28   1  13  58   0|2706M  134M 1576k 4961M|  22M   48k
09-06 19:50:36| 30   1  25  44   0|2706M  129M 1564k 4966M|  21M   52k
09-06 19:50:37| 28   0  35  36   0|2704M  125M 1552k 4971M|  22M   40k
09-06 19:50:38| 36   0  19  44   0|2705M  136M 1528k 4960M|  22M  100k
09-06 19:50:39| 31   1  15  54   0|2704M  131M 1516k 4966M|  22M   52k
09-06 19:50:40| 29   0  25  45   0|2702M  128M 1504k 4972M|  21M   88k
09-06 19:50:41| 28   1  25  46   0|2701M  123M 1492k 4977M|  22M 4096B
09-06 19:50:42| 29   1  30  40   0|2701M  134M 1468k 4966M|  22M   92k
09-06 19:50:43| 29   1  18  53   0|2700M  129M 1456k 4972M|  22M   92k
09-06 19:50:44| 28   1  13  57   0|2698M  126M 1444k 4977M|  21M    0 
09-06 19:50:45| 28   1  18  54   0|2699M  136M 1420k 4966M|  22M   80k
09-06 19:50:46| 27   0  18  54   0|2697M  133M 1408k 4971M|  21M   60k
09-06 19:50:47| 29   1  24  46   0|2697M  128M 1396k 4976M|  22M   32k
09-06 19:50:48| 31   1  21  49   0|2696M  124M 1384k 4982M|  22M   92k
09-06 19:50:49| 27   1  20  52   0|2696M  134M 1372k 4970M|  22M   60k
09-06 19:50:50| 28   1  20  50   0|2696M  147M 1372k 4958M|  21M  100k
09-06 19:50:51| 28   0  20  51   0|2696M  125M 1372k 4980M|  22M    0 
09-06 19:50:52| 29   1  17  53   0|2697M  135M 1372k 4969M|  21M   84k
09-06 19:50:53| 29   1  29  40   0|2699M  129M 1372k 4973M|  21M   16k
09-06 19:50:54| 28   0  36  35   0|2697M  125M 1372k 4979M|  21M   88k
09-06 19:50:55| 28   1  15  56   0|2696M  122M 1372k 4983M|  21M    0 
09-06 19:50:56| 27   1  14  58   0|2694M  135M 1372k 4972M|  22M   92k
09-06 19:50:57| 28   1  22  48   0|2694M  129M 1372k 4977M|  22M  203k
09-06 19:50:58| 28   0  18  55   0|2695M  124M 1368k 4982M|  21M   32k
09-06 19:50:59| 28   1  18  53   0|2694M  124M 1368k 4983M|  18M   57k
09-06 19:51:00| 29   1  13  56   0|2693M  137M 1344k 4971M|  21M   92k
09-06 19:51:01| 28   1  27  43   0|2693M  132M 1332k 4976M|  21M   40k
09-06 19:51:02| 30   1  11  59   0|2691M  128M 1320k 4981M|  21M  144k
09-06 19:51:03| 28   1  16  55   0|2691M  124M 1308k 4986M|  21M   36k
09-06 19:51:04| 29   1  32  38   0|2691M  135M 1304k 4975M|  22M   92k
09-06 19:51:05| 27   1  24  47   0|2690M  131M 1304k 4980M|  21M   56k
09-06 19:51:06| 28   1  17  54   0|2689M  127M 1304k 4985M|  22M   52k
09-06 19:51:07| 28   0  26  45   0|2689M  122M 1304k 4991M|  22M   24k
09-06 19:51:08| 27   1  27  44   0|2688M  133M 1304k 4980M|  21M   93k
09-06 19:51:09| 29   0  19  50   0|2687M  129M 1304k 4985M|  22M   72k
09-06 19:51:10| 29   1  22  49   0|2686M  125M 1304k 4990M|  21M   32k
09-06 19:51:11| 28   0  13  58   0|2686M  136M 1304k 4979M|  21M  120k
09-06 19:51:12| 28   0  25  46   0|2685M  130M 1304k 4985M|  22M   56k
09-06 19:51:13| 30   1  22  48   0|2685M  125M 1304k 4990M|  22M   48k
09-06 19:51:14| 28   1  34  36   0|2686M  135M 1304k 4979M|  21M  108k
09-06 19:51:15| 28   1  23  48   0|2685M  131M 1304k 4984M|  21M   24k
09-06 19:51:16| 29   1  27  44   0|2685M  125M 1304k 4990M|  22M   44k
09-06 19:51:17| 35   1  19  44   0|2686M  134M 1304k 4980M|  24M  100k
09-06 19:51:18| 27   1  13  59   0|2684M  130M 1304k 4986M|  22M   28k
09-06 19:51:19| 28   0  17  55   0|2684M  126M 1304k 4991M|  21M   16k
09-06 19:51:20| 27   1  26  46   0|2684M  128M 1304k 4988M|  21M   68k
09-06 19:51:21| 30   1  21  48   0|2682M  124M 1304k 4995M|  22M   28k
09-06 19:51:22| 29   1  21  48   0|2678M  124M 1304k 4998M|  22M   60k
09-06 19:51:23| 31   1  16  54   0|2678M  125M 1304k 4997M|  22M   16k
09-06 19:51:24| 29   1  24  46   0|2679M  126M 1304k 4996M|  21M   64k
09-06 19:51:25| 28   1  24  47   0|2676M  123M 1304k 5002M|  21M   16k
09-06 19:51:26| 28   0  21  49   0|2674M  126M 1304k 5000M|  22M   48k
09-06 19:51:27| 28   1  33  37   0|2674M  127M 1304k 5000M|  22M  100k
09-06 19:51:28| 28   1  27  44   0|2672M  126M 1304k 5002M|  22M    0 
09-06 19:51:29| 33   1   9  57   0|2673M  128M 1304k 4999M|  20M   60k
09-06 19:51:30| 31   1  24  45   0|2671M  124M 1304k 5005M|  21M   44k
09-06 19:51:31| 31   1  13  54   0|2670M  152M 1304k 4977M|  22M  120k
09-06 19:51:32| 28   1   7  65   0|2670M  131M 1304k 4998M|  21M    0 
09-06 19:51:33| 29   1  18  53   0|2670M  144M 1304k 4986M|  22M   84k
09-06 19:51:34| 28   1  26  45   0|2668M  124M 1304k 5007M|  21M    0 
09-06 19:51:35| 29   1  19  50   0|2666M  121M 1304k 5012M|  22M   20k
09-06 19:51:36| 30   1  26  43   0|2667M  132M 1304k 5002M|  22M   44k
09-06 19:51:37| 27   1  11  61   0|2666M  128M 1304k 5006M|  21M   56k
09-06 19:51:38| 30   1  22  47   0|2667M  126M 1304k 5007M|  21M   24k
09-06 19:51:39| 28   1  12  58   0|2667M  123M 1304k 5010M|  21M   52k
09-06 19:51:40| 34   1  12  53   0|2666M  125M 1304k 5009M|  22M   21k
09-06 19:51:41| 35   0  15  48   0|2667M  124M 1304k 5009M|  24M   52k
09-06 19:51:42| 31   1  19  49   0|2666M  128M 1304k 5006M|  22M   68k
09-06 19:51:43| 29   1  23  47   0|2663M  125M 1304k 5012M|  22M   32k
09-06 19:51:44| 29   0  20  50   0|2664M  125M 1304k 5011M|  22M   32k
09-06 19:51:45| 29   1  19  52   0|2664M  127M 1304k 5009M|  22M   44k
09-06 19:51:46| 33   1  17  49   0|2662M  123M 1304k 5015M|  22M   12k
09-06 19:51:47| 29   1  26  43   0|2662M  126M 1304k 5012M|  21M   60k
09-06 19:51:48| 32   1  27  40   0|2662M  127M 1304k 5012M|  23M   56k
09-06 19:51:49| 30   1   7  62   0|2661M  122M 1304k 5017M|  21M   28k
09-06 19:51:50| 34   1  20  46   0|2659M  126M 1304k 5015M|  22M   24k
09-06 19:51:51| 30   0  16  52   0|2658M  121M 1304k 5021M|  21M   40k
09-06 19:51:52| 30   1  23  46   0|2658M  123M 1304k 5018M|  21M   28k
09-06 19:51:53| 29   1  21  48   0|2657M  127M 1304k 5015M|  21M   68k
09-06 19:51:54| 29   1  27  45   0|2659M  127M 1304k 5013M|  22M   36k
09-06 19:51:55| 32   1  15  52   0|2656M  123M 1304k 5020M|  22M   28k
09-06 19:51:56| 31   1  26  42   0|2656M  133M 1304k 5011M|  22M   72k
09-06 19:51:57| 28   1  17  54   0|2656M  136M 1304k 5008M|  21M   62k
09-06 19:51:58| 28   1  25  47   0|2655M  122M 1304k 5022M|  21M    0 
09-06 19:51:59| 21   1   5  73   0|2654M  126M 1304k 5019M|  12M   41k
09-06 19:52:00| 39   1  16  43   0|2654M  132M 1304k 5013M|  25M   88k
09-06 19:52:01| 28   1   8  63   0|2656M  125M 1304k 5019M|  29M   24k
09-06 19:52:02| 28   1  24  46   0|2654M  125M 1304k 5021M|  22M  148k
09-06 19:52:03| 32   1  17  50   0|2654M  126M 1304k 5020M|  21M   28k
09-06 19:52:04| 28   1  26  44   0|2655M  126M 1304k 5018M|  22M   56k
09-06 19:52:05| 34   1  19  46   0|2655M  127M 1304k 5017M|  23M   36k
09-06 19:52:06| 27   1  25  46   0|2653M  123M 1304k 5023M|  21M   28k
09-06 19:52:07| 28   1  12  58   0|2652M  125M 1304k 5022M|  22M   48k
09-06 19:52:08| 27   1  17  55   0|2652M  126M 1304k 5021M|  21M   40k
09-06 19:52:09| 30   1  21  47   0|2654M  126M 1304k 5019M|  21M   72k
09-06 19:52:10| 29   1  25  45   0|2651M  131M 1304k 5017M|  21M   36k
